1.669513819953998279e+00,5.503459670888730670e-01,9.217922238658776735e+01,1.349895898484785732e+02
1.709623804270824943e+00,5.596988444563346654e-01,9.784485881733792212e+01,1.176562951842567060e+02
1.732860936132642804e+00,5.770182423214926803e-01,1.007830136262504226e+02,1.078509363770532445e+02
1.745437694532099959e+00,5.987316608041670651e-01,1.022195869927906813e+02,1.022188164174270355e+02
1.752413263282391220e+00,6.219825505738971749e-01,1.028284786197734917e+02,9.890263347429696239e+01
1.757074736450806141e+00,6.450050337494557251e-01,1.029814141994467178e+02,9.687315877687952081e+01
1.761307336771881449e+00,6.668766215271177966e-01,1.028839823470047463e+02,9.555972893217725073e+01
1.766096300720558343e+00,6.871966644855029838e-01,1.026500836633872922e+02,9.464584971098339850e+01
1.771903806983742058e+00,7.058519647935764807e-01,1.023428872189808487e+02,9.395597624745605003e+01
1.778905395498782793e+00,7.228747103631858462e-01,1.019974475487972114e+02,9.339274510247440730e+01
1.787126646093106563e+00,7.383636432623255086e-01,1.016332237526010829e+02,9.290216197941967380e+01
1.796518792081881033e+00,7.524426225689384573e-01,1.012610184978749288e+02,9.245428822680453607e+01
1.806999421109984016e+00,7.652398257851724672e-01,1.008868274684845119e+02,9.203252746039247256e+01
1.818473807635124562e+00,7.768779346401215591e-01,1.005139753403080931e+02,9.162768010263106078e+01
1.830845785027640504e+00,7.874699949019043910e-01,1.001443016150776515e+02,9.123464659913771868e+01
1.844023001503045212e+00,7.971181358692769336e-01,9.977881893515377953e+01,9.085059820089388438e+01
1.857919223910138307e+00,8.059136718760930851e-01,9.941807871813030317e+01,9.047396255953152888e+01
1.872455112977091440e+00,8.139378235663512484e-01,9.906237422760393940e+01,9.010386079139182414e+01
1.887558245150899205e+00,8.212626702541783175e-01,9.871185374638284316e+01,8.973979868338253141e+01
1.903147776994543960e+00,8.279586182196064792e-01,9.837648539716923324e+01,8.950899848530232816e+01
1.919047466749391084e+00,8.341321279628837182e-01,9.809926139001586876e+01,8.975180510041221282e+01
1.934862050262470046e+00,8.399771882460663752e-01,9.793999707469637883e+01,9.048929801779323157e+01
1.950005375254069806e+00,8.457601027377602554e-01,9.793948382162579946e+01,9.157543497717205128e+01
1.963813295347446974e+00,8.517689505474833611e-01,9.810618386094388654e+01,9.279279280140609387e+01
1.975672116234245212e+00,8.582577715336022761e-01,9.841587296113503669e+01,9.391489990962035961e+01
1.985136315897040538e+00,8.653967420906903962e-01,9.881874838609282108e+01,9.475099483752600804e+01
1.992020915404616899e+00,8.732352401336064274e-01,9.925077150040708318e+01,9.517832039276412104e+01
1.996450383850336241e+00,8.816863613205054850e-01,9.964717624368157090e+01,9.516587362094233526e+01
1.998841843172148858e+00,8.905421501931893857e-01,9.995650501068591609e+01,9.478748252197745217e+01
1.999808829059724458e+00,8.995231351645305296e-01,1.001529475469660753e+02,9.421528733630516683e+01
1.999999601251732040e+00,9.083522872657940894e-01,1.002429940610335137e+02,9.367456117161069074e+01
1.999924464177522676e+00,9.168271922708106647e-01,1.002610370044411923e+02,9.335094128295813221e+01
1.999857481389208713e+00,9.248549969294260764e-01,1.002487202910108124e+02,9.324955423780330932e+01
