4.999999161602584508e+00,-8.499997805008570140e+03
4.999999163359048815e+00,-8.499999637841841832e+03
4.999999164973668364e+00,-8.499999648842065653e+03
4.999999168038571362e+00,-8.499999656389143638e+03
4.999999171684773813e+00,-8.499999663305765353e+03
4.999999176815228097e+00,-8.499999663390019123e+03
4.999999182671463593e+00,-8.499999663534297724e+03
4.999999189862708526e+00,-8.499999659639177480e+03
4.999999071797950556e+00,-8.499999927512428258e+03
4.999999207075248364e+00,-8.499999602718509777e+03
4.999999078123383178e+00,-8.499999881435423958e+03
4.999999220525268129e+00,-8.499999388831976830e+03
4.999999226432523258e+00,-8.499999266865466780e+03
4.999999230201884082e+00,-8.499999103157468198e+03
4.999999229459314520e+00,-8.499998843626737653e+03
4.999999226323946111e+00,-8.499998459900987655e+03
4.999999079952273995e+00,-8.499999269624480803e+03
4.999999212784746128e+00,-8.499995996180019574e+03
4.999999203592918384e+00,-8.189044169518330818e+03
4.999999069882200331e+00,-6.953616121471668521e+03
4.999999180845775548e+00,-5.334341507081783675e+03
4.999999061304556847e+00,-3.769469589194940454e+03
4.999999057129693725e+00,-2.582274014004676701e+03
4.999999146657246207e+00,-1.975399366111722884e+03
4.999999136548932910e+00,-2.023582642707325249e+03
4.999999046134474767e+00,-2.673889896505070737e+03
4.999999118715424906e+00,-3.749733561544021086e+03
4.999999111330379442e+00,-4.968662858234498344e+03
4.999999105804159960e+00,-5.990895886293098556e+03
4.999999124240122939e+00,-6.528669189653086505e+03
4.999999079584278583e+00,-6.503728919770581342e+03
4.999999205906423327e+00,-6.235294201395003256e+03
4.999999069664633033e+00,-5.981450047178330351e+03
4.999999177800901862e+00,-5.866631848221212749e+03
4.999999163474062591e+00,-5.894453745651689133e+03
4.999999151869443104e+00,-5.983914936389186551e+03
4.999999069326198864e+00,-6.029108975354232825e+03
4.999999097537913606e+00,-6.007084659417515468e+03
4.999999246030832900e+00,-5.995135937599746285e+03
4.999999086544126392e+00,-6.004104984541882004e+03
4.999999182222132355e+00,-6.007633297281234263e+03
4.999999101791400058e+00,-6.010906699289172138e+03
4.999999216757697873e+00,-6.010897049623027669e+03
4.999999115903457358e+00,-6.015832340019454932e+03
4.999999109505924189e+00,-6.016378954832433919e+03
4.999999106374733771e+00,-6.019114935134711232e+03
4.999999112050073968e+00,-6.021333090820427060e+03
4.999999117109985569e+00,-6.022993998366510823e+03
4.999999121614992603e+00,-6.024930562486195413e+03
4.999999247544920422e+00,-6.026184336570014239e+03
4.999999153629717696e+00,-6.029435077117159381e+03
4.999999344533716972e+00,-6.028531728278858282e+03
4.999999161681446758e+00,-6.032487049879543520e+03
4.999999341516889295e+00,-6.031581323602036719e+03
4.999999180103565699e+00,-6.035196420811902499e+03
4.999999357636024655e+00,-6.034143134987348276e+03
4.999999200892391471e+00,-6.037596952874426279e+03
4.999999182539257347e+00,-6.036963200035191221e+03
4.999999170988833619e+00,-6.038653321884377874e+03
4.999999180508535979e+00,-6.039885869900287616e+03
4.999999189714011472e+00,-6.040585397668358382e+03
4.999999353405970126e+00,-6.041072023188793537e+03
4.999999267494835919e+00,-6.043577826795830333e+03
4.999999483707960657e+00,-6.041951315459777106e+03
4.999999512136583668e+00,-6.044697141288981584e+03
4.999999302091658215e+00,-6.045212897030671229e+03
4.999999456306071011e+00,-6.044151870043939198e+03
4.999999327235896907e+00,-6.047418873803992938e+03
4.999999484021097729e+00,-6.045583539960666712e+03
4.999999334469798384e+00,-6.048383706622224054e+03
4.999999291356103548e+00,-6.047237761119479728e+03
4.999999252313997999e+00,-6.048370202830824383e+03
4.999999264647000174e+00,-6.049113453535488588e+03
4.999999279899294713e+00,-6.049306411159905110e+03
4.999999279973273758e+00,-6.049829357885382706e+03
4.999999284887947759e+00,-6.050271881551348088e+03
4.999999290625049220e+00,-6.050658941513366699e+03
4.999999296238194724e+00,-6.051063658138647952e+03
4.999999303749922852e+00,-6.051412489634392841e+03
4.999999311501195365e+00,-6.051766422745153250e+03
4.999999318555422789e+00,-6.052089661216091372e+03
4.999999328673272458e+00,-6.052403003415421153e+03
4.999999555178971100e+00,-6.052226404627571355e+03
4.999999518402836074e+00,-6.054106649307559564e+03
4.999999682054665939e+00,-6.051967611165640847e+03
4.999999852425629498e+00,-6.054087933027379222e+03
4.999999854737663618e+00,-6.053904994083011843e+03
4.999999840298103848e+00,-6.053707347706405926e+03
4.999999834259694076e+00,-6.054166675965191644e+03
4.999999852065555750e+00,-6.054416169625997100e+03
4.999999865537485988e+00,-6.054547095033842197e+03
4.999999873566740582e+00,-6.054725457110463140e+03
4.999999883763444508e+00,-6.054912542493145338e+03
4.999999894963701230e+00,-6.055073967325152807e+03
4.999999905024581359e+00,-6.055224381725766762e+03
4.999999914502980758e+00,-6.055371414185701724e+03
4.999999923927164858e+00,-6.055510883097686929e+03
4.999999933083861592e+00,-6.055641862215570654e+03
4.999999941859790020e+00,-6.055766097818024718e+03
4.999999950331018184e+00,-6.055884129366450907e+03
4.999999958522980847e+00,-6.055995919234458597e+03
4.999999966416257990e+00,-6.056101790066800277e+03
4.999999974012362181e+00,-6.056202147355688794e+03
4.999999986089228798e+00,-6.056300148085259934e+03
4.999999978853584714e+00,-6.056377458821301843e+03
4.999999983213740506e+00,-6.056478072953095761e+03
4.999999997746575886e+00,-6.056561822786467019e+03
5.000000006697534083e+00,-6.056625768157126004e+03
5.000000012915089442e+00,-6.056700436702531078e+03
5.000000019887670177e+00,-6.056773335172687439e+03
5.000000025981642615e+00,-6.056837540701141734e+03
5.000000030527909978e+00,-6.056898679141430875e+03
5.000000035314012159e+00,-6.056958127069639886e+03
5.000000040026464809e+00,-6.057013592445217910e+03
5.000000044496879070e+00,-6.057066030736054927e+03
5.000000048769577710e+00,-6.057115982846329644e+03
5.000000052877696888e+00,-6.057163320102788020e+03
5.000000056808590720e+00,-6.057208119525856091e+03
5.000000060564413928e+00,-6.057250585718007642e+03
5.000000064154675350e+00,-6.057290841704516424e+03
5.000000067585037122e+00,-6.057328986798182086e+03
5.000000070853648282e+00,-6.057365124533098424e+03
5.000000073971631487e+00,-6.057399385006662669e+03
5.000000076946598426e+00,-6.057431853177046833e+03
5.000000079785228202e+00,-6.057462619486441326e+03
5.000000082491856901e+00,-6.057491774765851915e+03
5.000000085071631517e+00,-6.057519405235882004e+03
5.000000087529885562e+00,-6.057545589957897391e+03
5.000000089871540432e+00,-6.057570404203519502e+03
5.000000092067169888e+00,-6.057593866893190352e+03
5.000000094176031418e+00,-6.057616212772526524e+03
5.000000096195903687e+00,-6.057637337144504272e+03
5.000000098116210268e+00,-6.057657335258794774e+03
5.000000099942242926e+00,-6.057676303085157087e+03
5.000000101680595499e+00,-6.057694281135239180e+03
5.000000103334462764e+00,-6.057711314197730644e+03
5.000000104907067922e+00,-6.057727455741794984e+03
5.000000106402207045e+00,-6.057742753464950511e+03
5.000000107812440753e+00,-6.057757235060358653e+03
5.000000109150866123e+00,-6.057770979669519875e+03
5.000000110425350641e+00,-6.057784005339325631e+03
5.000000111636672351e+00,-6.057796343111514034e+03
5.000000112789629192e+00,-6.057808036871877448e+03
5.000000113885641362e+00,-6.057819118133351367e+03
5.000000114927124706e+00,-6.057829619634143455e+03
5.000000115916391152e+00,-6.057839571588444414e+03
5.000000116856740284e+00,-6.057849003047973383e+03
5.000000117750166950e+00,-6.057857940322492141e+03
5.000000118598771692e+00,-6.057866409851593744e+03
5.000000119404686139e+00,-6.057874436249930113e+03
5.000000120166940398e+00,-6.057882038177458526e+03
5.000000120888156374e+00,-6.057889245218580982e+03
5.000000121572732326e+00,-6.057896079349440697e+03
5.000000122224126820e+00,-6.057902554567162042e+03
5.000000122842946482e+00,-6.057908689256768412e+03
5.000000123430623944e+00,-6.057914503327882812e+03
5.000000123988833423e+00,-6.057920013361836936e+03
5.000000124516969180e+00,-6.057925231961507961e+03
5.000000125014804730e+00,-6.057930176402312100e+03
5.000000125487137126e+00,-6.057934868517011637e+03
5.000000125935452289e+00,-6.057939313786544517e+03
5.000000126361937802e+00,-6.057943525629051692e+03
5.000000126767008446e+00,-6.057947516503514635e+03
5.000000127157342433e+00,-6.057951306904586090e+03
5.000000127521135873e+00,-6.057954877075412696e+03
5.000000127862554322e+00,-6.057958272751870936e+03
5.000000128187082282e+00,-6.057961496577135222e+03
5.000000128494496821e+00,-6.057964547209702687e+03
5.000000128787176479e+00,-6.057967438448389657e+03
5.000000129065209187e+00,-6.057970178067915185e+03
5.000000129329102982e+00,-6.057972774473665595e+03
5.000000129579676766e+00,-6.057975235049578259e+03
5.000000129817527394e+00,-6.057977566821684377e+03
5.000000130043305013e+00,-6.057979776501997549e+03
5.000000130257566511e+00,-6.057981870541389981e+03
5.000000130460877656e+00,-6.057983854974347196e+03
5.000000130653796226e+00,-6.057985735526314784e+03
5.000000130833392120e+00,-6.057987512938703730e+03
5.000000131002543036e+00,-6.057989202785563975e+03
5.000000131163506722e+00,-6.057990805167497456e+03
5.000000131316427066e+00,-6.057992322042829073e+03
5.000000131461225017e+00,-6.057993759272639181e+03
5.000000131599334097e+00,-6.057995122157591140e+03
5.000000131730484298e+00,-6.057996413020182445e+03
5.000000131854884344e+00,-6.057997636410987980e+03
5.000000131972980100e+00,-6.057998795957069888e+03
5.000000132084717386e+00,-6.057999894669193054e+03
5.000000132191098956e+00,-6.058000936189897402e+03
5.000000132292180766e+00,-6.058001922837855091e+03
5.000000132388072061e+00,-6.058002857871098968e+03
5.000000132479117454e+00,-6.058003744074393580e+03
5.000000132565488364e+00,-6.058004583854845805e+03
5.000000132647013373e+00,-6.058005377537535423e+03
5.000000132724583324e+00,-6.058006132563437859e+03
5.000000132798405161e+00,-6.058006847657366052e+03
5.000000132868373193e+00,-6.058007524716699663e+03
5.000000132933112518e+00,-6.058008164316355760e+03
5.000000132994196100e+00,-6.058008773478388321e+03
5.000000133052401985e+00,-6.058009350656676361e+03
5.000000133107640465e+00,-6.058009896844584546e+03
5.000000133159871574e+00,-6.058010414471448712e+03
5.000000133209735687e+00,-6.058010905455839747e+03
5.000000133257074708e+00,-6.058011370359360626e+03
5.000000133301996108e+00,-6.058011810966409030e+03
5.000000133344626008e+00,-6.058012228617241817e+03
5.000000133385062107e+00,-6.058012624381539354e+03
5.000000133423329274e+00,-6.058012999396337364e+03
5.000000133459741036e+00,-6.058013354916543904e+03
5.000000133494277854e+00,-6.058013691654763534e+03
5.000000133527074730e+00,-6.058014010864193551e+03
5.000000133558204496e+00,-6.058014313273648440e+03
5.000000133587708895e+00,-6.058014599991628529e+03
5.000000133615720266e+00,-6.058014871556626531e+03
5.000000133642299893e+00,-6.058015129039536987e+03
5.000000133667153790e+00,-6.058015372414278318e+03
5.000000133690506665e+00,-6.058015603627324708e+03
5.000000133712724448e+00,-6.058015822920845494e+03
5.000000133733714769e+00,-6.058016030496219173e+03
5.000000133753793818e+00,-6.058016227352873102e+03
5.000000133772803501e+00,-6.058016413791920968e+03
5.000000133790849510e+00,-6.058016590496771641e+03
5.000000133808005565e+00,-6.058016757999723268e+03
5.000000133824144655e+00,-6.058016916661189498e+03
5.000000133839582972e+00,-6.058017067090864657e+03
5.000000133854188178e+00,-6.058017209632425875e+03
5.000000133868060637e+00,-6.058017344656699606e+03
5.000000133881222553e+00,-6.058017472729316069e+03
5.000000133893749421e+00,-6.058017593994140043e+03
5.000000133905555089e+00,-6.058017708887818117e+03
5.000000133916771894e+00,-6.058017817962459048e+03
5.000000133927439805e+00,-6.058017921022837982e+03
5.000000133937406055e+00,-6.058018018743327048e+03
5.000000133946811864e+00,-6.058018111480593689e+03
5.000000133955747827e+00,-6.058018199393100986e+03
5.000000133964154436e+00,-6.058018282586574060e+03
5.000000133972239524e+00,-6.058018361577168434e+03
5.000000133979815686e+00,-6.058018436324778122e+03
5.000000133987140494e+00,-6.058018507201554712e+03
5.000000133994011442e+00,-6.058018574359251943e+03
5.000000134000549323e+00,-6.058018638025349901e+03
5.000000134006728381e+00,-6.058018698330906773e+03
5.000000134012578812e+00,-6.058018755454716484e+03
5.000000134018203646e+00,-6.058018809712551047e+03
5.000000134023517617e+00,-6.058018861001693040e+03
5.000000134028500298e+00,-6.058018909633736257e+03
5.000000134033163235e+00,-6.058018955519631163e+03
5.000000134037550836e+00,-6.058018999201931365e+03
5.000000134041710176e+00,-6.058019040588062126e+03
5.000000134045625266e+00,-6.058019079786841758e+03
5.000000134052981160e+00,-6.058019124700565953e+03
5.000000134055618162e+00,-6.058019151077713104e+03
5.000000134059396473e+00,-6.058019187955929738e+03
5.000000134062103641e+00,-6.058019217968418161e+03
5.000000134064927160e+00,-6.058019248338257057e+03
5.000000134067527746e+00,-6.058019276352660199e+03
5.000000134070024416e+00,-6.058019303163880068e+03
5.000000134072386970e+00,-6.058019328505443809e+03
5.000000134074615410e+00,-6.058019352546866685e+03
5.000000134076744374e+00,-6.058019375335147743e+03
5.000000134078750769e+00,-6.058019396946436245e+03
5.000000134080705649e+00,-6.058019417429192799e+03
5.000000134082519310e+00,-6.058019436850378952e+03
5.000000134084223724e+00,-6.058019455260046016e+03
5.000000134085898829e+00,-6.058019472721165585e+03
5.000000134087443371e+00,-6.058019489266554046e+03
5.000000134088899095e+00,-6.058019504952051648e+03
5.000000134090335280e+00,-6.058019519831028447e+03
5.000000134091660442e+00,-6.058019533929819772e+03
5.000000134092908333e+00,-6.058019547299433725e+03
5.000000134094147342e+00,-6.058019559967158784e+03
5.000000134095259341e+00,-6.058019571994204853e+03
5.000000134096363347e+00,-6.058019583371916269e+03
5.000000134097025040e+00,-6.058019593737526520e+03
5.000000134098072202e+00,-6.058019604644565334e+03
5.000000134098932847e+00,-6.058019614045592789e+03
